ACTECON;GRUANALI;antigüedad;TAMAEMP;nrotrab;riesgo;categoria;target;modular;prom_antes;cant_antes
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;1572.7243;5
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;0;0
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;259.431266666667;20
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;311.309266666667;26
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;479.805833333333;18
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;337.509366666667;23
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;335.586233333333;25
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;359.382466666667;24
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;258.950533333333;22
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;261.3544;21
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;138.899933333333;2
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;142.79495;1
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;316.2502;31
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;316.2502;30
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;254.3765;29
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;244.669266666667;28
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;235.1543;27
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;337.509366666667;12
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;578.836833333333;17
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;574.990766666667;16
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;428.3125;15
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;353.077733333333;14
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;284.0929;13
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;287.513033333333;7
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;410.821;19
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;313.713133333333;11
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;289.436166666667;10
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;0;0
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;287.513033333333;9
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;289.436166666667;8
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;289.436166666667;6
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;313.713133333333;5
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;262.2198;4
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;260.296666666667;3
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;1533.2625;1
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;4207.8564;2
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;0;0
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;0;0
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;2719.91405;1
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;0;0
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;1750.05705;1
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;0;0
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;0;0
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;11673.4167333333;8
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;5823.78776666667;12
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;-17182.5502666667;11
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;-10627.3518666667;9
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;11946.241;4
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;5912.33843333333;3
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;3941.61896666667;6
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;5952.3949;5
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;2471.77916666667;2
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;-5406.1925;1
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;-11325.8233;10
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;2292.37756666667;7
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;0;0
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;0;0
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;1441.15435;1
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;48440.9151333333;3
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;44094.5102;2
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;111529.861166667;4
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;-210294.8782;726
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;27632.7078666667;725
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;26273.4722;724
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;24135.4492;723
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;-300958.2077;728
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;-297922.6459;727
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;528.188166666667;722
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;528.188166666667;707
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;524.678633333333;706
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;528.188166666667;705
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;524.678633333333;704
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;528.188166666667;718
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;528.188166666667;717
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;528.188166666667;716
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;524.678633333333;715
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;524.678633333333;713
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;524.678633333333;714
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;524.678633333333;712
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;528.188166666667;711
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;528.188166666667;710
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;531.6977;709
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;528.188166666667;708
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;503.121333333333;1795
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;503.121333333333;1801
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;506.486666666667;1800
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;503.121333333333;1799
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;506.486666666667;1798
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;503.121333333333;1797
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;506.486666666667;1796
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;506.486666666667;1794
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;503.121333333333;1793
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;506.486666666667;1792
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;506.486666666667;1791
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;506.486666666667;1790
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;503.121333333333;1789
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;503.121333333333;1788
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;503.121333333333;1787
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;503.121333333333;1777
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;506.486666666667;1786
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;367.469933333333;1785
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;232.443466666667;1784
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;229.078133333333;1783
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;368.094866666667;1782
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;503.121333333333;1781
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;506.486666666667;1780
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;506.486666666667;1779
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;506.486666666667;1778
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;499.756;1776
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;499.756;1775
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;368.094866666667;1764
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;503.121333333333;1763
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;517.396733333333;1695
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;524.678633333333;1694
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;364.729533333333;1765
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;499.756;1774
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;503.121333333333;1773
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__2;506.486666666667;1772
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;506.486666666667;1771
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;506.486666666667;1769
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;506.486666666667;1770
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;506.486666666667;1767
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;509.852;1768
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;368.094866666667;1766
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;503.121333333333;1758
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;506.486666666667;1762
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;506.486666666667;1761
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;506.486666666667;1760
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;506.486666666667;1759
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;3;MODULAR__1;503.121333333333;1748
ACT_ECON_28;GRU_AN_9;21;TAMA__2;77;RIESGO__1;CATEGORIA__6;1;MODULAR__1;506.486666666667;1757
ACT_ECON_28;GRU_AN_9;21;TAMA__2;77;RIESGO__1;CATEGORIA__6;4;MODULAR__1;503.121333333333;1756
ACT_ECON_28;GRU_AN_9;21;TAMA__2;77;RIESGO__1;CATEGORIA__6;1;MODULAR__1;506.486666666667;1755
ACT_ECON_68;GRU_AN_6;10;TAMA__2;5;RIESGO__3;CATEGORIA__0;3;MODULAR__1;503.121333333333;1754
ACT_ECON_7;GRU_AN_13;9;TAMA__2;1697;RIESGO__1;CATEGORIA__6;4;MODULAR__1;506.486666666667;1753
ACT_ECON_7;GRU_AN_13;9;TAMA__2;1697;RIESGO__1;CATEGORIA__6;2;MODULAR__1;503.121333333333;1752
ACT_ECON_9;GRU_AN_5;13;TAMA__2;45;RIESGO__2;CATEGORIA__6;1;MODULAR__1;506.486666666667;1751
ACT_ECON_9;GRU_AN_5;13;TAMA__2;45;RIESGO__2;CATEGORIA__6;1;MODULAR__1;506.486666666667;1750
ACT_ECON_19;GRU_AN_9;14;TAMA__2;75;RIESGO__1;CATEGORIA__6;1;MODULAR__1;506.486666666667;1749
ACT_ECON_94;GRU_AN_9;25;TAMA__1;1231;RIESGO__3;CATEGORIA__2;1;MODULAR__1;509.852;1742
ACT_ECON_94;GRU_AN_9;25;TAMA__1;1231;RIESGO__3;CATEGORIA__2;1;MODULAR__1;503.121333333333;1747
ACT_ECON_94;GRU_AN_9;25;TAMA__1;1231;RIESGO__3;CATEGORIA__2;1;MODULAR__1;503.121333333333;1746
ACT_ECON_94;GRU_AN_9;25;TAMA__1;1231;RIESGO__3;CATEGORIA__2;4;MODULAR__1;506.486666666667;1745
ACT_ECON_94;GRU_AN_9;25;TAMA__1;1231;RIESGO__3;CATEGORIA__2;1;MODULAR__1;506.486666666667;1744
ACT_ECON_35;GRU_AN_13;8;TAMA__1;586;RIESGO__2;CATEGORIA__3;2;MODULAR__1;509.852;1743
ACT_ECON_8;GRU_AN_4;56;TAMA__2;127;RIESGO__0;CATEGORIA__0;1;MODULAR__1;506.486666666667;1740
ACT_ECON_44;GRU_AN_6;22;TAMA__2;0;RIESGO__3;CATEGORIA__1;1;MODULAR__1;509.852;1741
ACT_ECON_102;GRU_AN_4;32;TAMA__2;116;RIESGO__2;CATEGORIA__3;1;MODULAR__1;506.486666666667;1735
ACT_ECON_102;GRU_AN_4;32;TAMA__2;116;RIESGO__2;CATEGORIA__3;1;MODULAR__1;503.121333333333;1739
ACT_ECON_5;GRU_AN_13;16;TAMA__2;33;RIESGO__3;CATEGORIA__0;4;MODULAR__1;503.121333333333;1738
ACT_ECON_5;GRU_AN_13;16;TAMA__2;33;RIESGO__3;CATEGORIA__0;4;MODULAR__1;506.486666666667;1737
ACT_ECON_8;GRU_AN_4;8;TAMA__2;106;RIESGO__0;CATEGORIA__0;1;MODULAR__1;506.486666666667;1736
ACT_ECON_38;GRU_AN_12;31;TAMA__2;572;RIESGO__2;CATEGORIA__0;2;MODULAR__1;503.121333333333;1734
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;1;MODULAR__1;506.486666666667;1733
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1732
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1352
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1357
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1356
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1355
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;509.852;1354
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;509.852;1353
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1421
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1422
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1420
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1419
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1418
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1417
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1416
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1415
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1414
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1413
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1412
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1403
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1411
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1410
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1409
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1408
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1407
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1406
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1405
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1404
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1393
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1402
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1401
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1400
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1399
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1398
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1397
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1396
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1395
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1394
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1386
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1392
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1391
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1390
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1389
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1388
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1387
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1377
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1385
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1384
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1383
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1382
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1381
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;506.486666666667;1380
ACT_ECON_10;GRU_AN_13;40;TAMA__1;1453;RIESGO__1;CATEGORIA__6;3;MODULAR__1;503.121333333333;1379
